,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
141,2019-07-25,44.60167343338907,41.12536183919438,49.94071561222421,44.60167343338907,44.60167343338907,1.0113886467769244,1.0113886467769244,1.0113886467769244,1.0113886467769244,1.0113886467769244,1.0113886467769244,0.0,0.0,0.0,45.61306208016599
142,2019-07-26,44.63292576851781,40.948059614031195,49.450579439461976,44.63292576851781,44.63292576851781,0.5941167209510851,0.5941167209510851,0.5941167209510851,0.5941167209510851,0.5941167209510851,0.5941167209510851,0.0,0.0,0.0,45.22704248946889
143,2019-07-29,44.726682773904024,41.44642098322504,50.18671208762375,44.726682773904024,44.726682773904024,1.033267911968693,1.033267911968693,1.033267911968693,1.033267911968693,1.033267911968693,1.033267911968693,0.0,0.0,0.0,45.75995068587272
144,2019-07-30,44.75793510903276,41.457189741489834,49.955853232857194,44.75793510903276,44.75793510903276,0.9150316069450494,0.9150316069450494,0.9150316069450494,0.9150316069450494,0.9150316069450494,0.9150316069450494,0.0,0.0,0.0,45.67296671597781
145,2019-07-31,44.789187444415866,41.867982633917634,49.70836166679862,44.789187444415866,44.789187444415866,0.836067484485215,0.836067484485215,0.836067484485215,0.836067484485215,0.836067484485215,0.836067484485215,0.0,0.0,0.0,45.62525492890108
146,2019-08-01,44.820439779798974,41.57064400893803,50.042595705705324,44.820439779798974,44.820439779798974,1.01138864677952,1.01138864677952,1.01138864677952,1.01138864677952,1.01138864677952,1.01138864677952,0.0,0.0,0.0,45.8318284265785
147,2019-08-02,44.851692115182075,41.12779067259387,49.70454558737024,44.851692115182075,44.851692115182075,0.594116720948828,0.594116720948828,0.594116720948828,0.594116720948828,0.594116720948828,0.594116720948828,0.0,0.0,0.0,45.4458088361309
148,2019-08-05,44.945449121331386,41.40647603691715,50.62340510013589,44.945449121331386,44.945449121331386,1.0332679119692838,1.0332679119692838,1.0332679119692838,1.0332679119692838,1.0332679119692838,1.0332679119692838,0.0,0.0,0.0,45.97871703330067
149,2019-08-06,44.976701456714494,41.80682383544358,50.09546000294225,44.976701456714494,44.976701456714494,0.9150316069446215,0.9150316069446215,0.9150316069446215,0.9150316069446215,0.9150316069446215,0.9150316069446215,0.0,0.0,0.0,45.89173306365912
150,2019-08-07,45.0079537920976,41.66573835545659,50.10916042646411,45.0079537920976,45.0079537920976,0.8360674844850734,0.8360674844850734,0.8360674844850734,0.8360674844850734,0.8360674844850734,0.8360674844850734,0.0,0.0,0.0,45.84402127658267
151,2019-08-08,45.0392061274807,41.877996946091535,50.147813325008826,45.0392061274807,45.0392061274807,1.0113886467773239,1.0113886467773239,1.0113886467773239,1.0113886467773239,1.0113886467773239,1.0113886467773239,0.0,0.0,0.0,46.05059477425803
152,2019-08-09,45.07045846286381,41.50778357929247,49.76230725792109,45.07045846286381,45.07045846286381,0.5941167209536349,0.5941167209536349,0.5941167209536349,0.5941167209536349,0.5941167209536349,0.5941167209536349,0.0,0.0,0.0,45.66457518381745
153,2019-08-12,45.16421544837451,42.098011779592895,50.45899570845019,45.16421544837451,45.16421544837451,1.033267911972425,1.033267911972425,1.033267911972425,1.033267911972425,1.033267911972425,1.033267911972425,0.0,0.0,0.0,46.197483360346936
